playerId,playerName,squadName,durationMins,contactPenaltiesTotal,deflectionWithGainTotal,deflectionWithNoGainTotal,deflectionsTotal,gainTotal,obstructionPenaltiesTotal,contactPenaltiesPer,deflectionWithGainPer,deflectionWithNoGainPer,deflectionsPer,gainPer,obstructionPenaltiesPer
1001920,K.Dehaney,Vixens,317.3833333333333,52,8,24,35,36,43,2.457595967022003,0.3780916872341543,1.1342750617024628,1.654151131649425,1.7014125925536945,2.0322428188835793
1001701,K.Eddy,Vixens,450.5,51,6,12,19,10,7,1.6981132075471699,0.19977802441731413,0.39955604883462825,0.6326304106548281,0.33296337402885684,0.2330743618201998
1007219,K.Jenner,Firebirds,583.65,107,11,32,47,34,39,2.7499357491647394,0.28270367514777694,0.8224106913389875,1.2079157029041379,0.8738113595476742,1.002313030069391
993358,K.Manu'a,GIANTS,161.16666666666666,27,3,8,11,7,12,2.512926577042399,0.2792140641158221,0.7445708376421923,1.0237849017580145,0.6514994829369183,1.1168562564632885
1001872,K.McCollin,Magpies,94.43333333333334,8,1,0,1,2,3,1.2707377338510413,0.15884221673138016,0.0,0.15884221673138016,0.3176844334627603,0.4765266501941405
991901,K.Moloney,Vixens,540.5,55,2,9,12,6,9,1.5263644773358,0.05550416281221091,0.24976873265494912,0.3330249768732655,0.16651248843663274,0.24976873265494912
80559,K.Pretorius,Lightning,604.1333333333333,118,7,26,34,40,15,2.929816817479585,0.17380269256234826,0.6455528580887221,0.8441845067314059,0.9931582432134187,0.372434341205032
80833,K.Ravaillion,Firebirds,590.75,72,7,10,17,11,26,1.8281845112145578,0.17774016081252644,0.25391451544646637,0.4316546762589928,0.279305966991113,0.6601777401608125
80440,K.Shimmin,Lightning,158.53333333333333,20,1,3,4,7,13,1.8923465096719934,0.09461732548359966,0.28385197645079896,0.37846930193439865,0.6623212783851976,1.2300252312867956
995218,K.Stanton,Vixens,252.88333333333333,15,3,7,11,5,4,0.8897383510182562,0.17794767020365124,0.4152112304751862,0.6524747907467212,0.29657945033941874,0.23726356027153497
1004472,L.Dunkley,Firebirds,345.23333333333335,33,2,6,8,3,2,1.4338128801776575,0.08689775031379743,0.2606932509413923,0.3475910012551897,0.13034662547069614,0.08689775031379743
1001803,L.Moore,Swifts,328.48333333333335,30,5,15,20,9,11,1.3699325181389213,0.22832208635648688,0.6849662590694606,0.9132883454259475,0.41097975544167636,0.5023085899842711
1001865,L.Potgieter,Thunderbirds,523.2833333333333,16,1,2,4,3,7,0.45864254546612737,0.02866515909163296,0.05733031818326592,0.11466063636653184,0.08599547727489888,0.2006561136414307
80296,L.Scherian,Lightning,593.9833333333333,31,2,6,8,5,6,0.7828502483234658,0.05050646763377199,0.151519402901316,0.20202587053508797,0.12626616908442997,0.151519402901316
