playerId,playerName,squadName,durationMins,contactPenaltiesTotal,deflectionWithGainTotal,deflectionWithNoGainTotal,deflectionsTotal,gainTotal,obstructionPenaltiesTotal,contactPenaltiesPer,deflectionWithGainPer,deflectionWithNoGainPer,deflectionsPer,gainPer,obstructionPenaltiesPer
80296,L.Scherian,Lightning,300.03333333333336,8,1,1,2,3,0,0.3999555604932785,0.049994445061659815,0.049994445061659815,0.09998889012331963,0.14998333518497944,0.0
1019205,L.Wilson,Thunderbirds,52.78333333333333,11,0,3,3,2,2,3.12598673823808,0.0,0.8525418377012945,0.8525418377012945,0.5683612251341964,0.5683612251341964
1013050,M.Bragg,Magpies,46.266666666666666,8,1,1,2,1,1,2.5936599423631126,0.3242074927953891,0.3242074927953891,0.6484149855907781,0.3242074927953891,0.3242074927953891
1000831,M.Cassidy,Lightning,265.65,34,3,4,7,6,8,1.919819311123659,0.16939582156973462,0.22586109542631283,0.3952569169960475,0.33879164313946925,0.45172219085262566
1007301,M.Garrett,Thunderbirds,281.96666666666664,49,2,14,16,14,9,2.6066910982385627,0.10639555503014542,0.7447688852110179,0.8511644402411633,0.7447688852110179,0.4787799976356544
995217,M.Hay,GIANTS,292.1,16,1,9,10,4,0,0.8216364258815474,0.05135227661759671,0.4621704895583704,0.5135227661759671,0.20540910647038685,0.0
1004473,M.Jovic,Magpies,212.01666666666668,25,4,5,9,7,1,1.768728873516233,0.28299661976259727,0.3537457747032466,0.6367423944658439,0.4952440845845452,0.07074915494064932
80540,M.Kumwenda,Vixens,277.46666666666664,11,0,3,5,2,1,0.594666025949063,0.0,0.16218164344065356,0.2703027390677559,0.10812109562710237,0.054060547813551185
994225,M.Lind,Magpies,20.566666666666666,0,0,1,1,1,0,0.0,0.0,0.7293354943273906,0.7293354943273906,0.7293354943273906,0.0
998401,M.McAuliffe,Lightning,243.73333333333332,23,0,12,12,4,3,1.4154814004376368,0.0,0.7385120350109409,0.7385120350109409,0.2461706783369803,0.18462800875273522
1013638,M.McDonell,GIANTS,51.7,6,1,2,3,2,2,1.7408123791102512,0.2901353965183752,0.5802707930367504,0.8704061895551256,0.5802707930367504,0.5802707930367504
1016033,M.Nankivell,Thunderbirds,296.3666666666667,33,1,7,8,5,8,1.6702283207738162,0.05061297941738837,0.3542908559217186,0.40490383533910695,0.25306489708694185,0.40490383533910695
